model_error,format_error,batch_size,n_policy_types,policy_types,max_n_requirements,iteration,chunk,time,total,success,fail,wrong,accuracy,strict_exact_match,prompt_tokens,completion_tokens,total_cost,diff,raw_output
,,2,2,reachability waypoint,100,0,12,3.721,4,4,0,0,1.0,0,725,376,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""brussels"": [""100.0.29.0/24""],
      ""madrid"": [""100.0.1.0/24""]
    },
    ""waypoint"": {
      ""(brussels,100.0.29.0/24)"": [""london""],
      ""(madrid,100.0.1.0/24)"": [""kiev""]
    }
  }
}"
,,2,2,reachability waypoint,100,0,13,3.035,4,4,0,0,1.0,0,731,297,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""frankfurt"": [""100.0.1.0/24""],
            ""brussels"": [""100.0.1.0/24""]
        },
        ""waypoint"": {
            ""(frankfurt,100.0.1.0/24)"": [""kiev""],
            ""(brussels,100.0.1.0/24)"": [""kiev""]
        }
    }
}"
,,2,2,reachability waypoint,100,0,14,3.651,4,4,0,0,1.0,0,733,377,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""bucharest"": [""100.0.4.0/24""],
      ""warsaw"": [""100.0.4.0/24""]
    },
    ""waypoint"": {
      ""(bucharest,100.0.4.0/24)"": [""basel""],
      ""(warsaw,100.0.4.0/24)"": [""basel""]
    }
  }
}"
,,2,2,reachability waypoint,100,0,15,3.296,4,4,0,0,1.0,0,731,396,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""marseille"": [""100.0.1.0/24""],
            ""luxembourg"": [""100.0.1.0/24""]
        },
        ""waypoint"": {
            ""(marseille,100.0.1.0/24)"": [""kiev""],
            ""(luxembourg,100.0.1.0/24)"": [""kiev""]
        }
    }
}"
,,2,2,reachability waypoint,100,0,16,3.613,4,4,0,0,1.0,0,731,443,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""vienna"": [""100.0.9.0/24""],
      ""athens"": [""100.0.29.0/24""]
    },
    ""waypoint"": {
      ""(vienna,100.0.9.0/24)"": [""rotterdam""],
      ""(athens,100.0.29.0/24)"": [""london""]
    }
  }
}"
,,2,2,reachability waypoint,100,0,17,4.077,4,4,0,0,1.0,0,729,465,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""zurich"": [""100.0.1.0/24""],
      ""paris"": [""100.0.1.0/24""]
    },
    ""waypoint"": {
      ""(zurich,100.0.1.0/24)"": [""kiev""],
      ""(paris,100.0.1.0/24)"": [""kiev""]
    }
  }
}"
,,2,2,reachability waypoint,100,0,18,4.803,4,4,0,0,1.0,0,725,487,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""vienna"": [""100.0.4.0/24""], ""basel"": [""100.0.9.0/24""]}, ""waypoint"": {""(vienna,100.0.4.0/24)"": [""basel""], ""(basel,100.0.9.0/24)"": [""rotterdam""]}}}"
,,2,2,reachability waypoint,100,0,19,3.885,4,4,0,0,1.0,0,729,377,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""milan"": [""100.0.29.0/24""],
            ""geneva"": [""100.0.4.0/24""]
        },
        ""waypoint"": {
            ""(milan,100.0.29.0/24)"": [""london""],
            ""(geneva,100.0.4.0/24)"": [""basel""]
        }
    }
}"
,,2,2,reachability waypoint,100,0,20,3.387,4,4,0,0,1.0,0,730,307,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""london"": [""100.0.1.0/24""],
            ""zurich"": [""100.0.29.0/24""]
        },
        ""waypoint"": {
            ""(london,100.0.1.0/24)"": [""kiev""],
            ""(zurich,100.0.29.0/24)"": [""london""]
        }
    }
}"
,,2,2,reachability waypoint,100,0,21,3.992,4,4,0,0,1.0,0,727,474,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""roma"": [""100.0.29.0/24""],
      ""marseille"": [""100.0.29.0/24""]
    },
    ""waypoint"": {
      ""(roma,100.0.29.0/24)"": [""london""],
      ""(marseille,100.0.29.0/24)"": [""london""]
    }
  }
}"
,,2,2,reachability waypoint,100,0,22,3.787,4,4,0,0,1.0,0,733,404,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""geneva"": [""100.0.29.0/24""],
      ""bucharest"": [""100.0.9.0/24""]
    },
    ""waypoint"": {
      ""(geneva,100.0.29.0/24)"": [""london""],
      ""(bucharest,100.0.9.0/24)"": [""rotterdam""]
    }
  }
}"
,,2,2,reachability waypoint,100,0,23,2.667,4,4,0,0,1.0,0,731,194,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""amsterdam"": [""100.0.9.0/24""],
      ""madrid"": [""100.0.4.0/24""]
    },
    ""waypoint"": {
      ""(amsterdam,100.0.9.0/24)"": [""rotterdam""],
      ""(madrid,100.0.4.0/24)"": [""basel""]
    }
  }
}"
,,2,2,reachability waypoint,100,0,24,2.965,4,4,0,0,1.0,0,727,349,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""strasbourg"": [""100.0.1.0/24""],
      ""warsaw"": [""100.0.9.0/24""]
    },
    ""waypoint"": {
      ""(strasbourg,100.0.1.0/24)"": [""kiev""],
      ""(warsaw,100.0.9.0/24)"": [""rotterdam""]
    }
  }
}"
,,5,2,reachability waypoint,100,0,0,5.86,10,10,0,0,1.0,0,844,821,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""paris"": [""100.0.4.0/24""],
      ""barcelona"": [""100.0.1.0/24""],
      ""roma"": [""100.0.9.0/24""],
      ""basel"": [""100.0.1.0/24""],
      ""kiev"": [""100.0.9.0/24""]
    },
    ""waypoint"": {
      ""(paris,100.0.4.0/24)"": [""basel""],
      ""(barcelona,100.0.1.0/24)"": [""kiev""],
      ""(roma,100.0.9.0/24)"": [""rotterdam""],
      ""(basel,100.0.1.0/24)"": [""kiev""],
      ""(kiev,100.0.9.0/24)"": [""rotterdam""]
    }
  }
}"
,,5,2,reachability waypoint,100,0,1,26.967,10,10,0,0,1.0,0,848,930,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""vienna"":[""100.0.1.0/24""],""basel"":[""100.0.29.0/24""],""barcelona"":[""100.0.4.0/24""],""paris"":[""100.0.29.0/24""],""milan"":[""100.0.4.0/24""]},""waypoint"":{""(vienna,100.0.1.0/24)"":[""kiev""],""(basel,100.0.29.0/24)"":[""london""],""(barcelona,100.0.4.0/24)"":[""basel""],""(paris,100.0.29.0/24)"":[""london""],""(milan,100.0.4.0/24)"":[""basel""]}}}"
,,5,2,reachability waypoint,100,0,2,5.573,10,10,0,0,1.0,0,852,519,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
    ""status"": ""OK"",
    ""result"": {
        ""reachability"": {
            ""praha"": [""100.0.1.0/24""],
            ""rotterdam"": [""100.0.4.0/24""],
            ""brussels"": [""100.0.9.0/24""],
            ""sofia"": [""100.0.1.0/24""],
            ""frankfurt"": [""100.0.4.0/24""]
        },
        ""waypoint"": {
            ""(praha,100.0.1.0/24)"": [""kiev""],
            ""(rotterdam,100.0.4.0/24)"": [""basel""],
            ""(brussels,100.0.9.0/24)"": [""rotterdam""],
            ""(sofia,100.0.1.0/24)"": [""kiev""],
            ""(frankfurt,100.0.4.0/24)"": [""basel""]
        }
    }
}"
,,5,2,reachability waypoint,100,0,3,6.695,10,10,0,0,1.0,0,859,1033,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""roma"": [""100.0.4.0/24""],
      ""kiev"": [""100.0.4.0/24"", ""100.0.29.0/24""],
      ""bratislava"": [""100.0.4.0/24""],
      ""luxembourg"": [""100.0.4.0/24""]
    },
    ""waypoint"": {
      ""(roma,100.0.4.0/24)"": [""basel""],
      ""(kiev,100.0.4.0/24)"": [""basel""],
      ""(kiev,100.0.29.0/24)"": [""london""],
      ""(bratislava,100.0.4.0/24)"": [""basel""],
      ""(luxembourg,100.0.4.0/24)"": [""basel""]
    }
  }
}"
,,5,2,reachability waypoint,100,0,4,4.759,10,10,0,0,1.0,0,850,650,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""marseille"": [""100.0.4.0/24""],
      ""strasbourg"": [""100.0.4.0/24""],
      ""budapest"": [""100.0.29.0/24""],
      ""zurich"": [""100.0.9.0/24""],
      ""brussels"": [""100.0.29.0/24""]
    },
    ""waypoint"": {
      ""(marseille,100.0.4.0/24)"": [""basel""],
      ""(strasbourg,100.0.4.0/24)"": [""basel""],
      ""(budapest,100.0.29.0/24)"": [""london""],
      ""(zurich,100.0.9.0/24)"": [""rotterdam""],
      ""(brussels,100.0.29.0/24)"": [""london""]
    }
  }
}"
,,5,2,reachability waypoint,100,0,5,5.922,10,10,0,0,1.0,0,841,883,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""madrid"": [""100.0.1.0/24""],
      ""frankfurt"": [""100.0.1.0/24""],
      ""brussels"": [""100.0.1.0/24""],
      ""bucharest"": [""100.0.4.0/24""],
      ""warsaw"": [""100.0.4.0/24""]
    },
    ""waypoint"": {
      ""(madrid,100.0.1.0/24)"": [""kiev""],
      ""(frankfurt,100.0.1.0/24)"": [""kiev""],
      ""(brussels,100.0.1.0/24)"": [""kiev""],
      ""(bucharest,100.0.4.0/24)"": [""basel""],
      ""(warsaw,100.0.4.0/24)"": [""basel""]
    }
  }
}"
,,5,2,reachability waypoint,100,0,6,5.536,10,10,0,0,1.0,0,843,847,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""marseille"": [""100.0.1.0/24""],
      ""luxembourg"": [""100.0.1.0/24""],
      ""vienna"": [""100.0.9.0/24""],
      ""athens"": [""100.0.29.0/24""],
      ""zurich"": [""100.0.1.0/24""]
    },
    ""waypoint"": {
      ""(marseille,100.0.1.0/24)"": [""kiev""],
      ""(luxembourg,100.0.1.0/24)"": [""kiev""],
      ""(vienna,100.0.9.0/24)"": [""rotterdam""],
      ""(athens,100.0.29.0/24)"": [""london""],
      ""(zurich,100.0.1.0/24)"": [""kiev""]
    }
  }
}"
,,5,2,reachability waypoint,100,0,7,5.731,10,10,0,0,1.0,0,843,758,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""paris"": [""100.0.1.0/24""],
      ""vienna"": [""100.0.4.0/24""],
      ""basel"": [""100.0.9.0/24""],
      ""milan"": [""100.0.29.0/24""],
      ""geneva"": [""100.0.4.0/24""]
    },
    ""waypoint"": {
      ""(paris,100.0.1.0/24)"": [""kiev""],
      ""(vienna,100.0.4.0/24)"": [""basel""],
      ""(basel,100.0.9.0/24)"": [""rotterdam""],
      ""(milan,100.0.29.0/24)"": [""london""],
      ""(geneva,100.0.4.0/24)"": [""basel""]
    }
  }
}"
,,5,2,reachability waypoint,100,0,8,5.934,10,10,0,0,1.0,0,853,861,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""london"": [""100.0.1.0/24""],
      ""zurich"": [""100.0.29.0/24""],
      ""roma"": [""100.0.29.0/24""],
      ""marseille"": [""100.0.29.0/24""],
      ""geneva"": [""100.0.29.0/24""]
    },
    ""waypoint"": {
      ""(london,100.0.1.0/24)"": [""kiev""],
      ""(zurich,100.0.29.0/24)"": [""london""],
      ""(roma,100.0.29.0/24)"": [""london""],
      ""(marseille,100.0.29.0/24)"": [""london""],
      ""(geneva,100.0.29.0/24)"": [""london""]
    }
  }
}"
,,5,2,reachability waypoint,100,0,9,7.369,10,10,0,0,1.0,0,846,1056,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""bucharest"": [""100.0.9.0/24""],
      ""amsterdam"": [""100.0.9.0/24""],
      ""madrid"": [""100.0.4.0/24""],
      ""strasbourg"": [""100.0.1.0/24""],
      ""warsaw"": [""100.0.9.0/24""]
    },
    ""waypoint"": {
      ""(bucharest,100.0.9.0/24)"": [""rotterdam""],
      ""(amsterdam,100.0.9.0/24)"": [""rotterdam""],
      ""(madrid,100.0.4.0/24)"": [""basel""],
      ""(strasbourg,100.0.1.0/24)"": [""kiev""],
      ""(warsaw,100.0.9.0/24)"": [""rotterdam""]
    }
  }
}"
,,10,2,reachability waypoint,100,0,0,11.978,20,20,0,0,1.0,0,1032,1916,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""OK"",
  ""result"": {
    ""reachability"": {
      ""paris"": [""100.0.4.0/24"", ""100.0.29.0/24""],
      ""barcelona"": [""100.0.1.0/24"", ""100.0.4.0/24""],
      ""roma"": [""100.0.9.0/24""],
      ""basel"": [""100.0.1.0/24"", ""100.0.29.0/24""],
      ""kiev"": [""100.0.9.0/24""],
      ""vienna"": [""100.0.1.0/24""],
      ""milan"": [""100.0.4.0/24""]
    },
    ""waypoint"": {
      ""(paris,100.0.4.0/24)"": [""basel""],
      ""(barcelona,100.0.1.0/24)"": [""kiev""],
      ""(roma,100.0.9.0/24)"": [""rotterdam""],
      ""(basel,100.0.1.0/24)"": [""kiev""],
      ""(kiev,100.0.9.0/24)"": [""rotterdam""],
      ""(vienna,100.0.1.0/24)"": [""kiev""],
      ""(basel,100.0.29.0/24)"": [""london""],
      ""(barcelona,100.0.4.0/24)"": [""basel""],
      ""(paris,100.0.29.0/24)"": [""london""],
      ""(milan,100.0.4.0/24)"": [""basel""]
    }
  }
}"
,,10,2,reachability waypoint,100,0,1,13.104,20,20,0,0,1.0,0,1055,2193,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""praha"": [""100.0.1.0/24""],
      ""rotterdam"": [""100.0.4.0/24""],
      ""brussels"": [""100.0.9.0/24""],
      ""sofia"": [""100.0.1.0/24""],
      ""frankfurt"": [""100.0.4.0/24""],
      ""roma"": [""100.0.4.0/24""],
      ""kiev"": [""100.0.4.0/24"", ""100.0.29.0/24""],
      ""bratislava"": [""100.0.4.0/24""],
      ""luxembourg"": [""100.0.4.0/24""]
    },
    ""waypoint"": {
      ""(praha,100.0.1.0/24)"": [""kiev""],
      ""(rotterdam,100.0.4.0/24)"": [""basel""],
      ""(brussels,100.0.9.0/24)"": [""rotterdam""],
      ""(sofia,100.0.1.0/24)"": [""kiev""],
      ""(frankfurt,100.0.4.0/24)"": [""basel""],
      ""(roma,100.0.4.0/24)"": [""basel""],
      ""(kiev,100.0.4.0/24)"": [""basel""],
      ""(kiev,100.0.29.0/24)"": [""london""],
      ""(bratislava,100.0.4.0/24)"": [""basel""],
      ""(luxembourg,100.0.4.0/24)"": [""basel""]
    }
  }
}"
,,10,2,reachability waypoint,100,0,2,8.609,20,20,0,0,1.0,0,1054,1293,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""marseille"": [""100.0.4.0/24""],
      ""strasbourg"": [""100.0.4.0/24""],
      ""budapest"": [""100.0.29.0/24""],
      ""zurich"": [""100.0.9.0/24""],
      ""brussels"": [""100.0.29.0/24"", ""100.0.1.0/24""],
      ""madrid"": [""100.0.1.0/24""],
      ""frankfurt"": [""100.0.1.0/24""],
      ""bucharest"": [""100.0.4.0/24""],
      ""warsaw"": [""100.0.4.0/24""]
    },
    ""waypoint"": {
      ""(marseille,100.0.4.0/24)"": [""basel""],
      ""(strasbourg,100.0.4.0/24)"": [""basel""],
      ""(budapest,100.0.29.0/24)"": [""london""],
      ""(zurich,100.0.9.0/24)"": [""rotterdam""],
      ""(brussels,100.0.29.0/24)"": [""london""],
      ""(madrid,100.0.1.0/24)"": [""kiev""],
      ""(frankfurt,100.0.1.0/24)"": [""kiev""],
      ""(brussels,100.0.1.0/24)"": [""kiev""],
      ""(bucharest,100.0.4.0/24)"": [""basel""],
      ""(warsaw,100.0.4.0/24)"": [""basel""]
    }
  }
}"
,,10,2,reachability waypoint,100,0,3,10.322,20,20,0,0,1.0,0,1035,1720,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""marseille"": [""100.0.1.0/24""],
      ""luxembourg"": [""100.0.1.0/24""],
      ""vienna"": [""100.0.9.0/24"", ""100.0.4.0/24""],
      ""athens"": [""100.0.29.0/24""],
      ""zurich"": [""100.0.1.0/24""],
      ""paris"": [""100.0.1.0/24""],
      ""basel"": [""100.0.9.0/24""],
      ""milan"": [""100.0.29.0/24""],
      ""geneva"": [""100.0.4.0/24""]
    },
    ""waypoint"": {
      ""(marseille,100.0.1.0/24)"": [""kiev""],
      ""(luxembourg,100.0.1.0/24)"": [""kiev""],
      ""(vienna,100.0.9.0/24)"": [""rotterdam""],
      ""(athens,100.0.29.0/24)"": [""london""],
      ""(zurich,100.0.1.0/24)"": [""kiev""],
      ""(paris,100.0.1.0/24)"": [""kiev""],
      ""(vienna,100.0.4.0/24)"": [""basel""],
      ""(basel,100.0.9.0/24)"": [""rotterdam""],
      ""(milan,100.0.29.0/24)"": [""london""],
      ""(geneva,100.0.4.0/24)"": [""basel""]
    }
  }
}"
,,10,2,reachability waypoint,100,0,4,14.432,20,20,0,0,1.0,0,1033,2302,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""london"": [""100.0.1.0/24""],
            ""zurich"": [""100.0.29.0/24""],
            ""roma"": [""100.0.29.0/24""],
            ""marseille"": [""100.0.29.0/24""],
            ""geneva"": [""100.0.29.0/24""],
            ""bucharest"": [""100.0.9.0/24""],
            ""amsterdam"": [""100.0.9.0/24""],
            ""madrid"": [""100.0.4.0/24""],
            ""strasbourg"": [""100.0.1.0/24""],
            ""warsaw"": [""100.0.9.0/24""]
        },
        ""waypoint"": {
            ""(london,100.0.1.0/24)"": [""kiev""],
            ""(zurich,100.0.29.0/24)"": [""london""],
            ""(roma,100.0.29.0/24)"": [""london""],
            ""(marseille,100.0.29.0/24)"": [""london""],
            ""(geneva,100.0.29.0/24)"": [""london""],
            ""(bucharest,100.0.9.0/24)"": [""rotterdam""],
            ""(amsterdam,100.0.9.0/24)"": [""rotterdam""],
            ""(madrid,100.0.4.0/24)"": [""basel""],
            ""(strasbourg,100.0.1.0/24)"": [""kiev""],
            ""(warsaw,100.0.9.0/24)"": [""rotterdam""]
        }
    }
}"
,,25,2,reachability waypoint,100,0,0,23.24,50,50,0,0,1.0,0,1617,4225,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""paris"": [""100.0.4.0/24"", ""100.0.29.0/24""],
      ""barcelona"": [""100.0.1.0/24"", ""100.0.4.0/24""],
      ""roma"": [""100.0.9.0/24"", ""100.0.4.0/24""],
      ""basel"": [""100.0.1.0/24"", ""100.0.29.0/24""],
      ""kiev"": [""100.0.9.0/24"", ""100.0.4.0/24"", ""100.0.29.0/24""],
      ""vienna"": [""100.0.1.0/24""],
      ""milan"": [""100.0.4.0/24""],
      ""praha"": [""100.0.1.0/24""],
      ""rotterdam"": [""100.0.4.0/24""],
      ""brussels"": [""100.0.9.0/24"", ""100.0.29.0/24""],
      ""sofia"": [""100.0.1.0/24""],
      ""frankfurt"": [""100.0.4.0/24""],
      ""bratislava"": [""100.0.4.0/24""],
      ""luxembourg"": [""100.0.4.0/24""],
      ""marseille"": [""100.0.4.0/24""],
      ""strasbourg"": [""100.0.4.0/24""],
      ""budapest"": [""100.0.29.0/24""],
      ""zurich"": [""100.0.9.0/24""]
    },
    ""waypoint"": {
      ""(paris,100.0.4.0/24)"": [""basel""],
      ""(barcelona,100.0.1.0/24)"": [""kiev""],
      ""(roma,100.0.9.0/24)"": [""rotterdam""],
      ""(basel,100.0.1.0/24)"": [""kiev""],
      ""(kiev,100.0.9.0/24)"": [""rotterdam""],
      ""(vienna,100.0.1.0/24)"": [""kiev""],
      ""(basel,100.0.29.0/24)"": [""london""],
      ""(barcelona,100.0.4.0/24)"": [""basel""],
      ""(paris,100.0.29.0/24)"": [""london""],
      ""(milan,100.0.4.0/24)"": [""basel""],
      ""(praha,100.0.1.0/24)"": [""kiev""],
      ""(rotterdam,100.0.4.0/24)"": [""basel""],
      ""(brussels,100.0.9.0/24)"": [""rotterdam""],
      ""(sofia,100.0.1.0/24)"": [""kiev""],
      ""(frankfurt,100.0.4.0/24)"": [""basel""],
      ""(roma,100.0.4.0/24)"": [""basel""],
      ""(kiev,100.0.4.0/24)"": [""basel""],
      ""(kiev,100.0.29.0/24)"": [""london""],
      ""(bratislava,100.0.4.0/24)"": [""basel""],
      ""(luxembourg,100.0.4.0/24)"": [""basel""],
      ""(marseille,100.0.4.0/24)"": [""basel""],
      ""(strasbourg,100.0.4.0/24)"": [""basel""],
      ""(budapest,100.0.29.0/24)"": [""london""],
      ""(zurich,100.0.9.0/24)"": [""rotterdam""],
      ""(brussels,100.0.29.0/24)"": [""london""]
    }
  }
}"
,,25,2,reachability waypoint,100,0,1,27.893,50,50,0,0,1.0,0,1636,4878,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""madrid"": [""100.0.1.0/24"", ""100.0.4.0/24""],
      ""frankfurt"": [""100.0.1.0/24""],
      ""brussels"": [""100.0.1.0/24""],
      ""bucharest"": [""100.0.4.0/24"", ""100.0.9.0/24""],
      ""warsaw"": [""100.0.4.0/24"", ""100.0.9.0/24""],
      ""marseille"": [""100.0.1.0/24"", ""100.0.29.0/24""],
      ""luxembourg"": [""100.0.1.0/24""],
      ""vienna"": [""100.0.9.0/24"", ""100.0.4.0/24""],
      ""athens"": [""100.0.29.0/24""],
      ""zurich"": [""100.0.1.0/24"", ""100.0.29.0/24""],
      ""paris"": [""100.0.1.0/24""],
      ""basel"": [""100.0.9.0/24""],
      ""milan"": [""100.0.29.0/24""],
      ""geneva"": [""100.0.4.0/24"", ""100.0.29.0/24""],
      ""london"": [""100.0.1.0/24""],
      ""roma"": [""100.0.29.0/24""],
      ""amsterdam"": [""100.0.9.0/24""],
      ""strasbourg"": [""100.0.1.0/24""]
    },
    ""waypoint"": {
      ""(madrid,100.0.1.0/24)"": [""kiev""],
      ""(frankfurt,100.0.1.0/24)"": [""kiev""],
      ""(brussels,100.0.1.0/24)"": [""kiev""],
      ""(bucharest,100.0.4.0/24)"": [""basel""],
      ""(warsaw,100.0.4.0/24)"": [""basel""],
      ""(marseille,100.0.1.0/24)"": [""kiev""],
      ""(luxembourg,100.0.1.0/24)"": [""kiev""],
      ""(vienna,100.0.9.0/24)"": [""rotterdam""],
      ""(athens,100.0.29.0/24)"": [""london""],
      ""(zurich,100.0.1.0/24)"": [""kiev""],
      ""(paris,100.0.1.0/24)"": [""kiev""],
      ""(vienna,100.0.4.0/24)"": [""basel""],
      ""(basel,100.0.9.0/24)"": [""rotterdam""],
      ""(milan,100.0.29.0/24)"": [""london""],
      ""(geneva,100.0.4.0/24)"": [""basel""],
      ""(london,100.0.1.0/24)"": [""kiev""],
      ""(zurich,100.0.29.0/24)"": [""london""],
      ""(roma,100.0.29.0/24)"": [""london""],
      ""(marseille,100.0.29.0/24)"": [""london""],
      ""(geneva,100.0.29.0/24)"": [""london""],
      ""(bucharest,100.0.9.0/24)"": [""rotterdam""],
      ""(amsterdam,100.0.9.0/24)"": [""rotterdam""],
      ""(madrid,100.0.4.0/24)"": [""basel""],
      ""(strasbourg,100.0.1.0/24)"": [""kiev""],
      ""(warsaw,100.0.9.0/24)"": [""rotterdam""]
    }
  }
}"
JSONDecodeError: Unterminated string starting at: line 9 column 32 (char 337),,50,2,reachability waypoint,100,0,0,46.215,0,0,0,0,0,0,0,0,0,,
,,1,1,reachability,100,0,0,2.418,1,1,0,0,1.0,0,515,109,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""istanbul"":[""100.0.4.0/24""]}}}"
,,1,1,reachability,100,0,1,2.271,1,1,0,0,1.0,0,514,142,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""milan"": [""100.0.1.0/24""]}}}"
,,1,1,reachability,100,0,2,2.254,1,1,0,0,1.0,0,518,126,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""sofia"": [""100.0.18.0/24""]}}}"
,,1,1,reachability,100,0,3,1.943,1,1,0,0,1.0,0,520,123,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""paris"":[""100.0.24.0/24""]}}}"
,,1,1,reachability,100,0,4,2.047,1,1,0,0,1.0,0,519,146,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""marseille"": [""100.0.0.0/24""]
    }
  }
}"
,,1,1,reachability,100,0,5,2.56,1,1,0,0,1.0,0,518,139,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""OK"", ""result"": {""reachability"": {""kiev"": [""100.0.22.0/24""]}}}"
,,1,1,reachability,100,0,6,1.922,1,1,0,0,1.0,0,514,112,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""milan"":[""100.0.10.0/24""]}}}"
,,1,1,reachability,100,0,7,2.275,1,1,0,0,1.0,0,520,99,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""london"": [""100.0.1.0/24""]}}}"
,,1,1,reachability,100,0,8,2.001,1,1,0,0,1.0,0,515,119,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""marseille"": [""100.0.1.0/24""]
        }
    }
}"
,,1,1,reachability,100,0,9,2.401,1,1,0,0,1.0,0,518,119,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""athens"":[""100.0.25.0/24""]}}}"
,,1,1,reachability,100,0,10,2.762,1,1,0,0,1.0,0,514,118,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""paris"":[""100.0.18.0/24""]}}}"
